domain,ransomwareGroup,timestamp,lockbitURL,domainCountry,domainDescription
janus-engineering.com,lockbit3,09/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/3xok4XU3V86CWekg64d391038d592,,"3partJANUS Engineering is the team of experts that loves a challenge. Where others see limits to what is possible, we create solutions for increased efficiency in the area of CAD / CAM / PLM. In over 30 years of actively using NX we have gathered a..."
csem.qc.ca,lockbit3,09/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/4yD6OWP9AIaCERtn64d392f1d3cfe,CA,1 partCSEM promotes and encourages the burial of cabled networks on the Montreal territory by associating with the City of Montreal and with numerous energy and telecommunications companies and providers.
asfcustomers.com,lockbit3,09/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/6d2uIiUzxR1JttXn64d39b6dc3389,,"ASF is an indirect automobile financing source for a select number of vehicle dealers located in the Hampton Roads area of Virginia.Founded in 1998, we are a second generation controlled family operation that actually takes the time to listen to th..."
sekuro.com.tr,lockbit3,09/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/V0SafaSC1xpN2dMT64d39cb4af58c,TR,"Sekuro Plastik Ambalaj Sanayi A.S. produces and trades in various plastic packaging materials in Turkey. It offers PE air bubble films, such as standard bubble films, opaque protection products, and insulation products; PE shrink films; PE general pa..."
chula.ac.th,lockbit3,09/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/NpJ2Y60fZ2zbSjHZ64d3822c893bc,TH,"Currently, the academic administration of the Department of Industrial Engineering, Chulalongkorn University, has changed a lot from the past. to maintain modernity in academic fields and the application of knowledge and techniques to keep pace with..."
etisaleg.com,lockbit3,09/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/qFvcADX16DUfGYkz64d374a448ead,,"Etisal is a trading company that is specialized in consumer electronics and distribution sector with a long history in the market and a capital of over EGP 300 Million. With the help of our dream team, a league of extraordinary calibers, we are able..."
2plan.com,lockbit3,09/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/xYJKCpN4m4GRzVwI64d375bd1c0a7,,"Wealth management firm in the UK. Head office administration, technology and regulatory teams provide exceptional support to all financial advisers around the country, enabling them to deliver the best possible service to clients."
unitycouncil.org,lockbit3,09/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/4PG42yXkmMWaaCx464d34a8a209ad,,The Unity Council is a non-profit Social Equity Development Corporation with over 50 years of history in the Fruitvale neighborhood of Oakland. Our mission is to promote social equity and improve quality of life by building vibrant communities where...
independenceia.org,lockbit3,09/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/3JoxDVhlS84MULHt64d34c05efb5e,,Independence Public Library
varian.com,lockbit3,07/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/TiaZ95xSMJAcQMyo64d09e3e93196,,"An American 3 billion dollar revenue Siemens Healthineers company! Varian Medical Systems, Inc. designs, manufactures, sells, and services medical devices and software products for treating cancer and other medical conditions worldwide. It operates t..."
haynesintl.com,lockbit3,05/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/9FXJBTlwsQHUllcS64c0f86a6f6ed,IN,"haynesintl.comHaynes International, Inc., headquartered in Kokomo, Indiana, is one of the largest producers of corrosion-resistant and high-temperature alloys. In addition to Kokomo, Haynes has manufacturing facilities in Arcadia, Louisiana, and Mo..."
mipe.com,lockbit3,04/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/nR0gQf2ZVWoKNJ1G64cd55b50af2b,,"Mission Petroleum Carriers, Inc is a bulk commodity transport company operating throughout Texas and surrounding states. Mission’s primary focus is the gathering and transportation of crude oil. Based in San Antonio, Texas, Mission has been providing..."
armortex.com,lockbit3,04/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/440c8dyNhXxjBJUz64cd5630b713b,,"Armortex® has been manufacturing Bullet, Blast and Forced Entry Resistant products for more than thirty years. Our product line includes Armortex® brand fiberglass composite panels, glass, and containment glazing, fixed windows and transaction window..."
iqcontrols.com,lockbit3,04/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/kvyVG5QXTjIRsjok64cd571b13684,,"We specialize in designing, building and installing electrical control systems, PLC programming and HMI programming."
scottevest.com,lockbit3,04/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/b9SLp0Toxf1arPn664cd5995e42f5,,"SCOTTeVEST is a clothing company based in Ketchum, Idaho which specializes in garments with conduit systems and specialized pockets and compartments for holding mobile phones, tablet computers and other portable electronic devices."
atser.com,lockbit3,04/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/dBL8itjPFSc64yGl64cd5ab2d0bd3,,"In 1996, ATSER’s Team led in the development and deployment of a Material Acceptance Testing Systems (MATS). ATSER® pioneered the development of this type of software for the transportation industry and for its use in alternative delivery programs"
tetco.com,lockbit3,04/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/h4HASLBrTuCWC5gs64cd50cdd4546,,"TETCO, Inc. is a San Antonio-based company, owned and operated by the Tom E. Turner family for more than 60 years. Food service franchises, petrochemical distribution, and heavy truck and trailer repairs are the company’s primary revenue sources, wit..."
pointpleasant.k12.nj.us,lockbit3,03/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/Z77dYGsHyMYA7Sp864cbc5ef07a78,,Point Pleasant Borough School District
admsc.com,lockbit3,03/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/jpO2VqriXaFeJw1X64cb67e0aff36,QA,"Al Doha Maintenance & Services Centre (ADMSC) was founded in the year 1997 by Mr. John. B. Carnelio with a vision of providing Quality Services to the fast-emerging Qatari Market.Since its establishment, ADMSC has developed a dynamic business app..."
fec-corp.com,lockbit3,03/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/Yu8fHLcnWPMXmgCH64cad9b4cc914,TH,"Federal Electric Corp., Ltd., FEC, established in 1978, is an exclusive sole manufacturer of electric home appliances under the well - known SHARP brand in Thailand."
bestmotel.de,lockbit3,03/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/rappER3oZWEYqjzg64cadc43031f3,DE,"Best Motel offers everything for a convenient stay in Vilsbiburg, Landshut (less than 20 car minutes away) and surroundings."
constructioncrd.com,lockbit3,02/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/QjhYABJiZKo2e3kA64cad71f9b9cf,,"!! some confidential info from servers this company. !!Pour les experts en construction résidentielle dans la grande région de Québec, comptez sur Construction CRD"
ohiohistory.org,lockbit3,02/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/PHGKqcDAe6MRLtuT64c0b9f2c8b63,,"The Ohio History Fund was created to support the preservation and sharing of Ohio's heritage by funding local, regional, and statewide projects, programs, and events related to the broad sweep of the state's history and pre-history."
unicorpusa.com,lockbit3,02/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/iFfWKdRRvoYRUzk064c9f3ff88991,,
gerb.bg,lockbit3,01/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/eas7A79Zrx4S5M5t64c8d76f868bf,BG,"GERB is headed by former Prime Minister of Bulgaria Boyko Borisov, the former mayor of Sofia, former member of the National Movement Simeon II and former personal guard of Todor Zhivkov in the 1990s. The establishment of the party followed the creati..."
persingerlaw.com,lockbit3,01/08/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/2S8oDNFfIPmchASS64c888d3b841b,,"Persinger & Persinger, L.C. is a law firm in Charleston, WV with 1 attorneys selected to the Super Lawyers or Rising Stars lists."
nbcc.org,lockbit3,31/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/6P3NsKykLDr6wudX64c7fe857f4b1,,#NOME?
obrelli.it,lockbit3,31/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/CBrUqxDLdKjnx63O64c7ff71c7f28,IT,35gb-personal data of clients-confidential infoGioielleria Obrelli is a company that operates in the Luxury Goods & Jewelry industry. It employs 6-10 people and has $1M-$5M of revenue
paretophone.com,lockbit3,31/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/bhnDDcrN2EdeGpLh64c7fbe98cd1a,,"150 gb personal data, nda.IVE Tele-fundraising is an industry leader in creating innovative, sustainable, data-led campaigns for charity telefundraising. Every year some of their best-known and most-loved charities engage them to provide telephone..."
westoaksschool.co.uk,lockbit3,31/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/wJVkF39h1VdS4oV464c7818b569ed,UK,"West Oaks School is a 2-19 aged SEN School with the current capacity to educate440 pupils on our three sites, the Boston Spa Learning site, WoodhouseLearning site and Headingley Learning site."
llombart.de,lockbit3,31/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/Tm0VWqCMk0kdwtKD64c7823d3f6de,DE,"Llombart Import-Export, your complete fruit and vegetable import service, with integrated logistics, marketing and advice"
twv-staderland.de,lockbit3,30/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/SCKRICLOj2tupBX164c0bafe204a4,DE,Trinkwasserverband
scmh.org.tw,lockbit3,26/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/MkXecG7KZ5JZ9Y8R64c18c3773c11,,"Show Chwan Memorial Hospital is a medical center that provides orthopedics, neurology, obstetrics, and gynecology treatmentsTAINAN MUNICIPAL HOSPITAL"
ridgeviewindustries.com,lockbit3,25/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/2m16KbqM1ghp0jcw64bf740b23208,,"World-class manufacturer of metal stampings and assemblies, producing an expanding range of components for the global automotive industry."
ebpsupply.com,lockbit3,24/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/qJW5RkMZBdVFjt2Z64be2f65cea70,,"Imperial Dade is the leading independently owned and operated distributor of food packaging supplies, commercial cleaning supplies"
championgse.com,lockbit3,23/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/XKJBLRKhtLWM0FNi64bd0796d4629,,"14 GB DATA contains blueprints, documentation, and classified military information.Champion GSE is a leading designer and manufacturer of turbofan engine stands, containers and affiliated ground support equipment (GSE). Our innovative Stronghol..."
cityserve-mech.co.uk,lockbit3,20/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/t132fXBtQPY4g9zK64b9044a7edd3,UK,"CITYSERVE MECHANICAL LIMITED is a business supplies and equipment company based out of THE OAKLEY KIDDERMINSTER ROAD, DROITWICH, United Kingdom."
obeidpartners.com,lockbit3,19/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/ewZyAANZSLaz9oOU64b7d23b6d2c6,LB,"First established as Obeid Law Firm (OLF) in 1987, Obeid & Partners is a full service international law firm operating across the MENA region from its headquarters in Beirut, Lebanon.Obeid & Partners is widely acknowledged as being one of the lea..."
lfcaire.org,lockbit3,18/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/w37Qay6nJRjNjL9g64b6864f7b270,,181gb
suninsurance.com.fj,lockbit3,18/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/STKAZaYUlNlPdDYb64b687926c269,FJ,"SUN Insurance (SUN) Company Limited is the only Fiji owned and operated General Insurance Company. The Company is head quartered at the Kaunikuila House, in Flagstaff, Suva, with its network of Agents and Branches spread across Fiji Islands."
berg-life.com,lockbit3,18/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/roXhHSYLxzt6OYuI64b685f993cfb,TN,"It is the leader in the manufacture of aerosol drugs in Tunisia, it is the only laboratory in Africa and the Middle East which masters the new technology of HFA propellants which respect the environment in pharmaceutical applications."
cotrelec.com,lockbit3,18/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/eSINPQUlHmHDaCrN64b68556f0633,,"The COTRELEC group, specialized in PUBLIC WORKS, as well as industrial and tertiary ELECTRIC SUPPLY, is based primarily in the New-Aquitaine region.We attach great importance to providing you with local service.Since 1988, our experience in study..."
ope.com.na,lockbit3,18/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/iYx0mjBctJsFtfxh64b64e3d8ac64,NA,"We are an industry-leading distribution and supply company in Namibia, operating within the borders of Oshakati and its surrounding areas. It is our mission through effective and efficient service, to provide our community with affordable and reliabl..."
dixiesfed.com,lockbit3,18/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/Bc8ncEcWaWaGJUj164b64eb251e4f,,"Home CU Banking at www.dixiefed.com. Our online banking is available 24/7/365. If you have not already enrolled in Home CU, you can enroll at any time. This service allows you to view your account balances, make transfers, view transactions and pay b..."
flexity.com,lockbit3,18/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/2hCmNwnSydUFrHES64b650079fd75,,"We specialize in cultural and clinical process transformations in healthcare with innovative health technology and healthcare IT solutions that improve workflows, access to care and quality of service.Our in-house team of experienced healthcare p..."
academia21.com,lockbit3,18/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/HsaVhxu5jFUvs8kF64b63c9dde711,AU,"With two campuses located in the heart of Melbourne and Brisbane CBD, the multi-award winning Academia Institute is one of Australia's top-performing learning institutes. Local and international students enjoy hands-on learning in a supportive and s..."
hopetech.com,lockbit3,17/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/oTZVCWxe68dQhoRW64b55eced0177,,"Hope Technology is one of the world leaders in engineering bicycle components. Since 1989, owners Ian Weatherill and Simon Sharp have been pushing the industry forward through designing, testing and manufacturing virtually all products in-house at th..."
johnreilly.co.uk,lockbit3,17/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/po6W4sdiIQVadHhx64b55fc5aa456,UK,"Specialising in complex major projects, John Reilly have provided a wide range of services to a range of clients in both the public and private sectors but predominantly work for developers now.Generally contracts will include the construction of r..."
test.com,lockbit3,16/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/YvrwQEiM2LpJ8adY64b4425b086bf,,123test.com test.com test.com test.com test.com test.com test.com test.com test.com test.com test.com test.com test.com test.com test.com test.com test.com test.com test.com test.com test.com test.com test.com test.com test.com test.com test.co...
selmi.com.br,lockbit3,16/07/2023,http://lockbitapt2d73krlbewgv27tquljgxr33xbwwsp6rkyieto7u4ncead.onion/post/wMmWoNwHGnuuVFOO64ada8a96dda1,BR,"- Established in 1966;- Manufacturer of flour based products, such as dry pasta, traditional pasta, cookies, crackers, cakes and baking mixes;- Over 1,000 employees;- Two production sites;- Thirteen distribution centers across the country;-..."
